sim_time_ns,tvec_x,tvec_y,tvec_z,rvec_x,rvec_y,rvec_z,corner_tl_x,corner_tl_y,corner_tr_x,corner_tr_y,corner_br_x,corner_br_y,corner_bl_x,corner_bl_y,roll,pitch,yaw,est_x,est_y,est_z,drone_x,drone_y,drone_z,matched_gate_id,mav_x,mav_y,mav_z,error_x,error_y,error_z,error_mag
1780885260103653100,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260103653100,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260103653100,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260103653100,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260103653100,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260136440900,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260171028300,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260202657400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260246692600,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260269505400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
1780885260269505400,-0.18405026244579642,-0.4234618478722532,2.0514941800192013,-0.5435663742830134,0.11230831769069512,-0.0835757686658893,0.0,109.0,584.0,0.0,639.0,315.0,0.0,334.0,0.005636182613670826,-0.015138148330152035,2.6284308433532715,-160.65440698191406,-3.28559240448267,23.35289665703947,-159.20065307617188,-4.308632850646973,24.476200103759766,-1,nan,nan,nan,nan,nan,nan,nan
